percentCoverage,basisofrecord,country,class,totalSpeciesInCountry,totalSpeciesWith10Images,license
7.76439089692102,HUMAN_OBSERVATION,Kenya,Mammalia,747,58,total
7.75988286969253,PRESERVED_SPECIMEN,Réunion,Bryopsida,683,53,total
7.74184891989803,PRESERVED_SPECIMEN,Vietnam,Magnoliopsida,7453,577,non-commercial
7.73026315789474,PRESERVED_SPECIMEN,Kyrgyzstan,Liliopsida,608,47,non-commercial
7.73026315789474,PRESERVED_SPECIMEN,Kyrgyzstan,Liliopsida,608,47,open commercial
7.72006904126785,PRESERVED_SPECIMEN,Mexico,Liliopsida,6373,492,total
7.70159667248088,PRESERVED_SPECIMEN,Vietnam,Magnoliopsida,7453,574,open commercial
7.6657060518732,HUMAN_OBSERVATION,Italy,Liliopsida,1735,133,non-commercial
7.655709849417,HUMAN_OBSERVATION,United States,Insecta,85335,6533,total
7.62463343108504,PRESERVED_SPECIMEN,Réunion,Polypodiopsida,341,26,non-commercial
7.62463343108504,PRESERVED_SPECIMEN,Réunion,Polypodiopsida,341,26,open commercial
7.60975609756098,PRESERVED_SPECIMEN,Iran,Liliopsida,1025,78,total
7.60266370699223,HUMAN_OBSERVATION,Fiji,Actinopterygii,1802,137,non-commercial
7.59577278731836,HUMAN_OBSERVATION,United States,Arachnida,6056,460,total
7.59259259259259,PRESERVED_SPECIMEN,Northern Mariana Islands,Magnoliopsida,540,41,total
7.5817406412889,PRESERVED_SPECIMEN,Chile,Magnoliopsida,6331,480,non-commercial
7.55488592337495,PRESERVED_SPECIMEN,Canada,Agaricomycetes,4646,351,total
7.54716981132075,PRESERVED_SPECIMEN,New Caledonia,Hydrozoa,318,24,non-commercial
7.54716981132075,PRESERVED_SPECIMEN,New Caledonia,Hydrozoa,318,24,total
7.54716981132075,PRESERVED_SPECIMEN,New Caledonia,Hydrozoa,318,24,open commercial
7.51072961373391,PRESERVED_SPECIMEN,United States,Clitellata,932,70,total
7.48663101604278,HUMAN_OBSERVATION,United States,Asteroidea,561,42,total
7.48502994011976,PRESERVED_SPECIMEN,Guadeloupe,Bryopsida,334,25,open commercial
7.48502994011976,PRESERVED_SPECIMEN,Guadeloupe,Bryopsida,334,25,total
7.48502994011976,PRESERVED_SPECIMEN,Guadeloupe,Bryopsida,334,25,non-commercial
7.47018204645323,PRESERVED_SPECIMEN,Paraguay,Magnoliopsida,6372,476,total
7.46705710102489,PRESERVED_SPECIMEN,Réunion,Bryopsida,683,51,open commercial
7.46705710102489,PRESERVED_SPECIMEN,Réunion,Bryopsida,683,51,non-commercial
7.46704165934259,PRESERVED_SPECIMEN,United States,Insecta,85335,6372,total
7.45962573699051,PRESERVED_SPECIMEN,Papua New Guinea,Insecta,3901,291,non-commercial
7.41410488245931,PRESERVED_SPECIMEN,United Kingdom,Liliopsida,2212,164,non-commercial
7.41116751269036,PRESERVED_SPECIMEN,Belarus,Magnoliopsida,985,73,total
7.41116751269036,PRESERVED_SPECIMEN,Belarus,Magnoliopsida,985,73,open commercial
7.41116751269036,PRESERVED_SPECIMEN,Belarus,Magnoliopsida,985,73,non-commercial
7.39484396200814,PRESERVED_SPECIMEN,Bolivia,Polypodiopsida,1474,109,total
7.34597156398104,PRESERVED_SPECIMEN,United States,Arthoniomycetes,422,31,non-commercial
7.34032411820782,PRESERVED_SPECIMEN,Gabon,Liliopsida,1049,77,total
7.32260993643793,PRESERVED_SPECIMEN,Norway,Insecta,15418,1129,total
7.31108221355296,PRESERVED_SPECIMEN,Madagascar,Insecta,6921,506,total
7.30754200859711,PRESERVED_SPECIMEN,Japan,Liliopsida,2559,187,non-commercial
7.30754200859711,PRESERVED_SPECIMEN,Japan,Liliopsida,2559,187,open commercial
7.28571428571429,HUMAN_OBSERVATION,Norway,Sordariomycetes,700,51,total
7.27848101265823,PRESERVED_SPECIMEN,United Kingdom,Demospongiae,316,23,open commercial
7.27848101265823,PRESERVED_SPECIMEN,United Kingdom,Demospongiae,316,23,non-commercial
7.27848101265823,PRESERVED_SPECIMEN,United Kingdom,Demospongiae,316,23,total
7.27272727272727,PRESERVED_SPECIMEN,Nigeria,Liliopsida,1210,88,total
7.26915520628684,HUMAN_OBSERVATION,Serbia,Aves,509,37,total
7.26915520628684,HUMAN_OBSERVATION,Serbia,Aves,509,37,non-commercial
7.26141078838174,PRESERVED_SPECIMEN,United Kingdom,Hexanauplia,964,70,total
7.26141078838174,PRESERVED_SPECIMEN,United Kingdom,Hexanauplia,964,70,open commercial
7.26141078838174,PRESERVED_SPECIMEN,United Kingdom,Hexanauplia,964,70,non-commercial
7.25593667546174,PRESERVED_SPECIMEN,United States,Cyanophyceae,758,55,total
7.2463768115942,PRESERVED_SPECIMEN,New Caledonia,Bryopsida,621,45,non-commercial
7.2463768115942,PRESERVED_SPECIMEN,New Caledonia,Bryopsida,621,45,open commercial
7.2463768115942,PRESERVED_SPECIMEN,New Caledonia,Bryopsida,621,45,total
7.24233983286908,PRESERVED_SPECIMEN,Norway,Jungermanniopsida,359,26,total
7.23684210526316,PRESERVED_SPECIMEN,Australia,Mammalia,760,55,total
7.23140495867769,PRESERVED_SPECIMEN,Norway,Arachnida,968,70,total
7.22543352601156,HUMAN_OBSERVATION,Uzbekistan,Aves,346,25,total
7.22543352601156,HUMAN_OBSERVATION,Uzbekistan,Aves,346,25,non-commercial
7.22049689440994,HUMAN_OBSERVATION,Panama,Aves,1288,93,total
7.2093023255814,PRESERVED_SPECIMEN,Ireland,Actinopterygii,430,31,total
7.2093023255814,PRESERVED_SPECIMEN,Ireland,Actinopterygii,430,31,open commercial
7.2093023255814,PRESERVED_SPECIMEN,Ireland,Actinopterygii,430,31,non-commercial
7.1849234393404,HUMAN_OBSERVATION,Norway,Leotiomycetes,849,61,total
7.1779744346116,PRESERVED_SPECIMEN,United States,Demospongiae,1017,73,total
7.1779744346116,PRESERVED_SPECIMEN,United States,Demospongiae,1017,73,open commercial
7.1779744346116,PRESERVED_SPECIMEN,United States,Demospongiae,1017,73,non-commercial
7.15835140997831,PRESERVED_SPECIMEN,Venezuela,Sordariomycetes,461,33,open commercial
7.15835140997831,PRESERVED_SPECIMEN,Venezuela,Sordariomycetes,461,33,total
7.15835140997831,PRESERVED_SPECIMEN,Venezuela,Sordariomycetes,461,33,non-commercial
7.15300805305542,PRESERVED_SPECIMEN,Sweden,Lecanoromycetes,2111,151,total
7.15181344114373,HUMAN_OBSERVATION,United States,Insecta,85335,6103,non-commercial
7.12768781523759,PRESERVED_SPECIMEN,Bolivia,Magnoliopsida,15068,1074,total
7.11974110032362,PRESERVED_SPECIMEN,Sri Lanka,Bryopsida,618,44,total
7.11974110032362,PRESERVED_SPECIMEN,Sri Lanka,Bryopsida,618,44,open commercial
7.11974110032362,PRESERVED_SPECIMEN,Sri Lanka,Bryopsida,618,44,non-commercial
7.10563713879678,PRESERVED_SPECIMEN,Sweden,Lecanoromycetes,2111,150,non-commercial
7.1003963011889,HUMAN_OBSERVATION,United States,Arachnida,6056,430,non-commercial
7.09971650437569,PRESERVED_SPECIMEN,Philippines,Magnoliopsida,8113,576,total
7.08812260536398,HUMAN_OBSERVATION,Romania,Aves,522,37,total
7.08812260536398,HUMAN_OBSERVATION,Romania,Aves,522,37,non-commercial
7.06521739130435,PRESERVED_SPECIMEN,Palau,Magnoliopsida,736,52,total
7.02001940206367,PRESERVED_SPECIMEN,Argentina,Magnoliopsida,11339,796,total
7.01107011070111,HUMAN_OBSERVATION,Canada,Actinopterygii,1626,114,total
7.01107011070111,HUMAN_OBSERVATION,Canada,Actinopterygii,1626,114,non-commercial
6.96517412935323,PRESERVED_SPECIMEN,South Africa,Bryopsida,1206,84,total
6.96378830083566,PRESERVED_SPECIMEN,St. Vincent & Grenadines,Insecta,359,25,total
6.96055684454756,HUMAN_OBSERVATION,South Africa,Polypodiopsida,431,30,total
6.96055684454756,HUMAN_OBSERVATION,South Africa,Polypodiopsida,431,30,non-commercial
6.95652173913043,PRESERVED_SPECIMEN,Germany,Pucciniomycetes,690,48,total
6.95652173913043,PRESERVED_SPECIMEN,Germany,Pucciniomycetes,690,48,non-commercial
6.93069306930693,PRESERVED_SPECIMEN,Canada,Agaricomycetes,4646,322,non-commercial
6.92913385826772,PRESERVED_SPECIMEN,Guam,Magnoliopsida,635,44,total
6.88225538971808,PRESERVED_SPECIMEN,South Africa,Bryopsida,1206,83,non-commercial
6.88225538971808,PRESERVED_SPECIMEN,South Africa,Bryopsida,1206,83,open commercial
6.87679083094556,PRESERVED_SPECIMEN,Madagascar,Aves,349,24,total
6.87418936446174,PRESERVED_SPECIMEN,Greenland,Lecanoromycetes,771,53,total
6.86274509803922,HUMAN_OBSERVATION,North Korea,Aves,306,21,total
6.86274509803922,HUMAN_OBSERVATION,North Korea,Aves,306,21,non-commercial
6.85878962536023,PRESERVED_SPECIMEN,Italy,Liliopsida,1735,119,total
6.85840707964602,PRESERVED_SPECIMEN,Congo - Kinshasa,Polypodiopsida,452,31,total
6.85714285714286,PRESERVED_SPECIMEN,Norway,Sordariomycetes,700,48,total
6.85714285714286,HUMAN_OBSERVATION,Honduras,Reptilia,350,24,non-commercial
6.85714285714286,HUMAN_OBSERVATION,Honduras,Reptilia,350,24,total
6.85714285714286,PRESERVED_SPECIMEN,Peru,Reptilia,525,36,non-commercial
6.8421052631579,PRESERVED_SPECIMEN,Tajikistan,Liliopsida,570,39,total
6.83229813664596,HUMAN_OBSERVATION,Panama,Aves,1288,88,non-commercial
6.82352941176471,PRESERVED_SPECIMEN,U.S. Virgin Islands,Magnoliopsida,1275,87,non-commercial
6.80473372781065,PRESERVED_SPECIMEN,Estonia,Pezizomycetes,338,23,non-commercial
6.80473372781065,PRESERVED_SPECIMEN,Estonia,Pezizomycetes,338,23,total
6.79287305122494,PRESERVED_SPECIMEN,Nigeria,Actinopterygii,898,61,open commercial
6.79287305122494,PRESERVED_SPECIMEN,Nigeria,Actinopterygii,898,61,total
6.79287305122494,PRESERVED_SPECIMEN,Nigeria,Actinopterygii,898,61,non-commercial
6.78617157490397,PRESERVED_SPECIMEN,Haiti,Insecta,781,53,total
6.75216899283289,PRESERVED_SPECIMEN,Panama,Magnoliopsida,7953,537,total
6.75057208237986,HUMAN_OBSERVATION,Norway,Gastropoda,874,59,total
6.74509803921569,PRESERVED_SPECIMEN,U.S. Virgin Islands,Magnoliopsida,1275,86,open commercial
6.72772102853117,HUMAN_OBSERVATION,Australia,Agaricomycetes,2839,191,total
6.71875,HUMAN_OBSERVATION,New Zealand,Arachnida,640,43,open commercial
6.71140939597315,HUMAN_OBSERVATION,Malaysia,Reptilia,447,30,non-commercial
6.71140939597315,HUMAN_OBSERVATION,Malaysia,Reptilia,447,30,total
6.70995670995671,PRESERVED_SPECIMEN,Vanuatu,Liliopsida,462,31,total
6.70995670995671,PRESERVED_SPECIMEN,Vanuatu,Liliopsida,462,31,non-commercial
6.70995670995671,PRESERVED_SPECIMEN,Vanuatu,Liliopsida,462,31,open commercial
6.69344042838019,HUMAN_OBSERVATION,Kenya,Mammalia,747,50,non-commercial
6.68523676880223,PRESERVED_SPECIMEN,St. Vincent & Grenadines,Insecta,359,24,non-commercial
6.68397144711227,HUMAN_OBSERVATION,Kenya,Aves,1541,103,total
6.67372881355932,PRESERVED_SPECIMEN,United States,Reptilia,2832,189,open commercial
6.66875391358798,PRESERVED_SPECIMEN,Ireland,Insecta,3194,213,total
6.63414634146342,PRESERVED_SPECIMEN,Iran,Liliopsida,1025,68,non-commercial
6.62407684291604,PRESERVED_SPECIMEN,Australia,Magnoliopsida,22071,1462,total
6.59630606860158,PRESERVED_SPECIMEN,United States,Chlorophyceae,379,25,non-commercial
6.59630606860158,PRESERVED_SPECIMEN,United States,Chlorophyceae,379,25,open commercial
6.59630606860158,PRESERVED_SPECIMEN,United States,Chlorophyceae,379,25,total
6.58244680851064,PRESERVED_SPECIMEN,Colombia,Bryopsida,1504,99,open commercial
6.58244680851064,PRESERVED_SPECIMEN,Colombia,Bryopsida,1504,99,non-commercial
6.58244680851064,PRESERVED_SPECIMEN,Colombia,Bryopsida,1504,99,total
6.57894736842105,PRESERVED_SPECIMEN,Australia,Mammalia,760,50,non-commercial
6.56565656565657,PRESERVED_SPECIMEN,Canada,Florideophyceae,594,39,total
6.56565656565657,PRESERVED_SPECIMEN,Canada,Florideophyceae,594,39,open commercial
6.56565656565657,PRESERVED_SPECIMEN,Canada,Florideophyceae,594,39,non-commercial
6.5625,PRESERVED_SPECIMEN,Samoa,Polypodiopsida,320,21,open commercial
6.5625,PRESERVED_SPECIMEN,Samoa,Polypodiopsida,320,21,non-commercial
6.55873120766562,HUMAN_OBSERVATION,Australia,Liliopsida,6053,397,total
6.55418559377028,HUMAN_OBSERVATION,Kenya,Aves,1541,101,non-commercial
6.54351909830933,PRESERVED_SPECIMEN,Ireland,Insecta,3194,209,non-commercial
6.54351909830933,PRESERVED_SPECIMEN,Ireland,Insecta,3194,209,open commercial
6.53482373172829,HUMAN_OBSERVATION,New Zealand,Actinopterygii,1163,76,total
6.53482373172829,HUMAN_OBSERVATION,New Zealand,Actinopterygii,1163,76,non-commercial
6.53061224489796,PRESERVED_SPECIMEN,Thailand,Polypodiopsida,735,48,total
6.50921658986175,HUMAN_OBSERVATION,China,Aves,1736,113,total
6.4838191416112,PRESERVED_SPECIMEN,Costa Rica,Magnoliopsida,8714,565,total
6.47795318454001,HUMAN_OBSERVATION,United States,Mammalia,5511,357,non-commercial
6.47773279352227,PRESERVED_SPECIMEN,France,Polypodiopsida,494,32,open commercial
6.47773279352227,PRESERVED_SPECIMEN,France,Polypodiopsida,494,32,non-commercial
6.46513856720709,HUMAN_OBSERVATION,Canada,Insecta,25042,1619,total
6.46153846153846,PRESERVED_SPECIMEN,United States,Lycopodiopsida,325,21,open commercial
6.45994832041344,HUMAN_OBSERVATION,Indonesia,Amphibia,387,25,total
6.45994832041344,HUMAN_OBSERVATION,Indonesia,Amphibia,387,25,non-commercial
6.44567219152855,HUMAN_OBSERVATION,Czechia,Aves,543,35,non-commercial
6.44567219152855,HUMAN_OBSERVATION,Czechia,Aves,543,35,total
6.40569395017794,HUMAN_OBSERVATION,United Arab Emirates,Aves,562,36,non-commercial
6.40569395017794,HUMAN_OBSERVATION,United Arab Emirates,Aves,562,36,total
6.40206605953514,HUMAN_OBSERVATION,Australia,Magnoliopsida,22071,1413,total
6.37362637362637,PRESERVED_SPECIMEN,Tajikistan,Magnoliopsida,2275,145,total
6.37362637362637,PRESERVED_SPECIMEN,Tajikistan,Magnoliopsida,2275,145,non-commercial
6.37362637362637,PRESERVED_SPECIMEN,Tajikistan,Magnoliopsida,2275,145,open commercial
6.35731970289913,HUMAN_OBSERVATION,Canada,Insecta,25042,1592,non-commercial
6.33134789322744,PRESERVED_SPECIMEN,Portugal,Magnoliopsida,4533,287,total
6.31921824104235,PRESERVED_SPECIMEN,Jamaica,Liliopsida,1535,97,total
6.31768953068592,HUMAN_OBSERVATION,New Zealand,Bivalvia,1108,70,non-commercial
6.31768953068592,HUMAN_OBSERVATION,New Zealand,Bivalvia,1108,70,total
6.31578947368421,PRESERVED_SPECIMEN,Australia,Mammalia,760,48,open commercial
6.30786128981641,HUMAN_OBSERVATION,Mexico,Liliopsida,6373,402,total
6.2953995157385,PRESERVED_SPECIMEN,Australia,Asteroidea,413,26,non-commercial
6.2953995157385,PRESERVED_SPECIMEN,Australia,Asteroidea,413,26,total
6.29370629370629,HUMAN_OBSERVATION,Norway,Aves,715,45,non-commercial
6.29183400267738,PRESERVED_SPECIMEN,Colombia,Reptilia,747,47,total
6.28761153766342,PRESERVED_SPECIMEN,Morocco,Magnoliopsida,4819,303,total
6.27557980900409,HUMAN_OBSERVATION,Israel,Liliopsida,733,46,non-commercial
6.27557980900409,HUMAN_OBSERVATION,Israel,Liliopsida,733,46,total
6.26029654036244,PRESERVED_SPECIMEN,Ecuador,Amphibia,607,38,non-commercial
6.26029654036244,PRESERVED_SPECIMEN,Ecuador,Amphibia,607,38,total
6.25,PRESERVED_SPECIMEN,Finland,Liliopsida,928,58,total
6.24509650086302,HUMAN_OBSERVATION,Mexico,Liliopsida,6373,398,non-commercial
6.24189664752732,PRESERVED_SPECIMEN,Jamaica,Magnoliopsida,5399,337,total
6.23973727422003,HUMAN_OBSERVATION,Ireland,Aves,609,38,total
6.23973727422003,HUMAN_OBSERVATION,Ireland,Aves,609,38,non-commercial
6.23229461756374,PRESERVED_SPECIMEN,Angola,Aves,1059,66,total
6.2280701754386,HUMAN_OBSERVATION,Australia,Demospongiae,1140,71,total
6.20608899297424,PRESERVED_SPECIMEN,Algeria,Liliopsida,854,53,open commercial
6.20608899297424,PRESERVED_SPECIMEN,Algeria,Liliopsida,854,53,total
6.20608899297424,PRESERVED_SPECIMEN,Algeria,Liliopsida,854,53,non-commercial
6.1624649859944,HUMAN_OBSERVATION,Caribbean Netherlands,Actinopterygii,357,22,total
6.13786591123702,PRESERVED_SPECIMEN,Angola,Aves,1059,65,open commercial
6.13786591123702,PRESERVED_SPECIMEN,Angola,Aves,1059,65,non-commercial
6.13668061366806,PRESERVED_SPECIMEN,Chile,Bryopsida,1434,88,total
6.13496932515337,HUMAN_OBSERVATION,Hong Kong SAR China,Actinopterygii,489,30,non-commercial
6.13496932515337,HUMAN_OBSERVATION,Hong Kong SAR China,Actinopterygii,489,30,total
6.1121964833938,PRESERVED_SPECIMEN,Armenia,Magnoliopsida,3583,219,total
6.0849598163031,HUMAN_OBSERVATION,Indonesia,Reptilia,871,53,non-commercial
6.0849598163031,HUMAN_OBSERVATION,Indonesia,Reptilia,871,53,total
6.06936416184971,PRESERVED_SPECIMEN,Sweden,Polypodiopsida,346,21,total
6.06694560669456,PRESERVED_SPECIMEN,Chile,Bryopsida,1434,87,open commercial
6.06694560669456,PRESERVED_SPECIMEN,Chile,Bryopsida,1434,87,non-commercial
6.06671143944482,PRESERVED_SPECIMEN,India,Liliopsida,4467,271,total
6.06617647058824,PRESERVED_SPECIMEN,Greenland,Bryopsida,544,33,total
6.06593406593407,PRESERVED_SPECIMEN,Sweden,Liliopsida,4550,276,total
6.06205250596659,HUMAN_OBSERVATION,Burkina Faso,Magnoliopsida,2095,127,total
6.05326876513317,HUMAN_OBSERVATION,Australia,Asteroidea,413,25,total
6.03674540682415,PRESERVED_SPECIMEN,Guadeloupe,Polypodiopsida,381,23,open commercial
6.03674540682415,PRESERVED_SPECIMEN,Guadeloupe,Polypodiopsida,381,23,non-commercial
6.03228547153781,PRESERVED_SPECIMEN,Fiji,Insecta,1177,71,total
6.03174603174603,PRESERVED_SPECIMEN,Réunion,Liliopsida,630,38,total
6.0284677644432,PRESERVED_SPECIMEN,Armenia,Magnoliopsida,3583,216,non-commercial
5.97938144329897,HUMAN_OBSERVATION,Canada,Lecanoromycetes,2425,145,total
5.97713097713098,PRESERVED_SPECIMEN,Norway,Lecanoromycetes,1924,115,total
5.97609561752988,PRESERVED_SPECIMEN,United Arab Emirates,Insecta,502,30,total
5.97547726214496,PRESERVED_SPECIMEN,Iran,Magnoliopsida,6443,385,total
5.96897621509824,PRESERVED_SPECIMEN,China,Magnoliopsida,24175,1443,total
5.96491228070175,PRESERVED_SPECIMEN,Venezuela,Agaricomycetes,570,34,total
5.96491228070175,PRESERVED_SPECIMEN,Venezuela,Agaricomycetes,570,34,non-commercial
5.96491228070175,PRESERVED_SPECIMEN,Venezuela,Agaricomycetes,570,34,open commercial
5.92948717948718,PRESERVED_SPECIMEN,Uzbekistan,Liliopsida,624,37,total
5.92833876221498,PRESERVED_SPECIMEN,Jamaica,Liliopsida,1535,91,non-commercial
5.92768227622999,PRESERVED_SPECIMEN,Guatemala,Magnoliopsida,6748,400,total
5.92,HUMAN_OBSERVATION,Italy,Aves,625,37,open commercial
5.89690721649485,HUMAN_OBSERVATION,Canada,Lecanoromycetes,2425,143,non-commercial
5.8951018638925,PRESERVED_SPECIMEN,Madagascar,Insecta,6921,408,non-commercial
5.89022757697456,HUMAN_OBSERVATION,Colombia,Reptilia,747,44,non-commercial
5.89022757697456,HUMAN_OBSERVATION,Colombia,Reptilia,747,44,total
5.87872559095581,HUMAN_OBSERVATION,United States,Lecanoromycetes,4865,286,total
5.86206896551724,HUMAN_OBSERVATION,Denmark,Gastropoda,580,34,total
5.85197934595525,PRESERVED_SPECIMEN,Sudan,Actinopterygii,581,34,non-commercial
5.85197934595525,PRESERVED_SPECIMEN,Sudan,Actinopterygii,581,34,total
5.83333333333333,PRESERVED_SPECIMEN,Micronesia (Federated States of),Liliopsida,360,21,total
5.83010202678547,HUMAN_OBSERVATION,United States,Magnoliopsida,36363,2120,open commercial
5.82027006053081,PRESERVED_SPECIMEN,Iran,Magnoliopsida,6443,375,non-commercial
5.82010582010582,HUMAN_OBSERVATION,Malaysia,Mammalia,378,22,total
5.82010582010582,HUMAN_OBSERVATION,Malaysia,Mammalia,378,22,non-commercial
5.82010582010582,PRESERVED_SPECIMEN,United Kingdom,Polypodiopsida,378,22,total
5.81706063720452,HUMAN_OBSERVATION,United States,Lecanoromycetes,4865,283,non-commercial
5.8165548098434,PRESERVED_SPECIMEN,Malaysia,Reptilia,447,26,total
5.80519118057494,PRESERVED_SPECIMEN,Armenia,Magnoliopsida,3583,208,open commercial
5.78034682080925,HUMAN_OBSERVATION,St. Kitts & Nevis,Magnoliopsida,519,30,total
5.78034682080925,HUMAN_OBSERVATION,St. Kitts & Nevis,Magnoliopsida,519,30,non-commercial
5.75803981623277,PRESERVED_SPECIMEN,Haiti,Magnoliopsida,3265,188,total
5.75635876840696,PRESERVED_SPECIMEN,Colombia,Reptilia,747,43,non-commercial
5.74948665297741,PRESERVED_SPECIMEN,Madagascar,Reptilia,487,28,total
5.73979591836735,PRESERVED_SPECIMEN,United States,Polypodiopsida,1568,90,open commercial
5.73929961089494,PRESERVED_SPECIMEN,France,Aves,1028,59,non-commercial
5.73929961089494,PRESERVED_SPECIMEN,France,Aves,1028,59,open commercial
5.73770491803279,HUMAN_OBSERVATION,Peru,Aves,2440,140,total
5.71948998178506,HUMAN_OBSERVATION,Israel,Magnoliopsida,2745,157,total
5.71948998178506,HUMAN_OBSERVATION,Israel,Magnoliopsida,2745,157,non-commercial
5.70934256055363,PRESERVED_SPECIMEN,Guinea,Magnoliopsida,2890,165,total
5.70409982174688,HUMAN_OBSERVATION,United States,Asteroidea,561,32,non-commercial
5.70276497695853,HUMAN_OBSERVATION,China,Aves,1736,99,non-commercial
5.69259962049336,PRESERVED_SPECIMEN,Cuba,Bryopsida,527,30,open commercial
5.69259962049336,PRESERVED_SPECIMEN,Cuba,Bryopsida,527,30,non-commercial
5.69259962049336,PRESERVED_SPECIMEN,Cuba,Bryopsida,527,30,total
5.66233766233766,PRESERVED_SPECIMEN,Guadeloupe,Magnoliopsida,1925,109,total
5.65179095713447,HUMAN_OBSERVATION,New Zealand,Magnoliopsida,6812,385,open commercial
5.63514804202483,PRESERVED_SPECIMEN,United States,Eurotiomycetes,1047,59,non-commercial
5.62389293446172,PRESERVED_SPECIMEN,Peru,Magnoliopsida,20324,1143,non-commercial
5.61717861205916,PRESERVED_SPECIMEN,Japan,Magnoliopsida,7032,395,total
5.60260586319218,PRESERVED_SPECIMEN,Jamaica,Liliopsida,1535,86,open commercial
5.59139784946237,PRESERVED_SPECIMEN,French Polynesia,Liliopsida,465,26,open commercial
5.59139784946237,PRESERVED_SPECIMEN,French Polynesia,Liliopsida,465,26,non-commercial
5.57698012459211,HUMAN_OBSERVATION,New Zealand,Gastropoda,3371,188,total
5.55555555555556,PRESERVED_SPECIMEN,New Caledonia,Insecta,1026,57,total
5.55555555555556,PRESERVED_SPECIMEN,Greenland,Magnoliopsida,432,24,non-commercial
5.54561717352415,PRESERVED_SPECIMEN,Seychelles,Magnoliopsida,559,31,total
5.5359246171967,PRESERVED_SPECIMEN,Norway,Leotiomycetes,849,47,total
5.53571428571429,HUMAN_OBSERVATION,Congo - Brazzaville,Magnoliopsida,3360,186,total
5.53444572939039,PRESERVED_SPECIMEN,Australia,Liliopsida,6053,335,total
5.534140969163,PRESERVED_SPECIMEN,Germany,Magnoliopsida,10896,603,total
5.53214625526709,PRESERVED_SPECIMEN,Australia,Magnoliopsida,22071,1221,non-commercial
